file1,file2,sketch_type,mode,precision,num_hashes,kmer_size,window_size,reg_eq_similarity,containment_AB,containment_BA,cosketch_geom,cosketch_arith,cosketch_max,jaccard_similarity_with_ends,containment_AB_with_ends,containment_BA_with_ends,cosketch_geom_with_ends,cosketch_arith_with_ends,cosketch_max_with_ends
/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/fastas/narrow/GRCh38/ENCSR175ABH_H3K27ac.fa,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/fastas/narrow/CHM13/ENCSR864OOO_H3K27ac.fa,minimizer,D,24,NA,10,10,0.8976364821637028,0.9129735632644282,0.9817564918832272,0.9467405783278832,0.9473650275738277,0.9817564918832272,0.557886220929123,0.6414426046163616,0.8040166635980039,0.7181438176669495,0.7227296341071827,0.8040166635980039
/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/fastas/narrow/GRCh38/ENCSR175ABH_H3K27ac.fa,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/fastas/narrow/CHM13/ENCSR954JMZ_H3K27ac.fa,minimizer,D,24,NA,10,10,0.9253456634943437,0.9535648138869036,0.9690637304338696,0.9612830362363217,0.9613142721603867,0.9690637304338696,0.6173253961702271,0.7399036975572617,0.783475226163255,0.7613778410110871,0.7616894618602583,0.783475226163255
/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/fastas/narrow/GRCh38/ENCSR175ABH_H3K27ac.fa,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/fastas/narrow/GRCh37/ENCSR175ABH_H3K27ac.fa,minimizer,D,24,NA,10,10,0.9985593941751761,0.9990871748307244,0.9994715221826477,0.9992793300280083,0.999279348506686,0.9994715221826477,0.9769383058259531,0.986655528394826,0.9898172004503161,0.988235100026605,0.988236364422571,0.9898172004503161
/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/fastas/narrow/GRCh38/ENCSR175ABH_H3K27ac.fa,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/fastas/narrow/GRCh37/ENCSR864OOO_H3K27ac.fa,minimizer,D,24,NA,10,10,0.8932657247037374,0.9065637503592534,0.9839646149468235,0.9444716255912567,0.9452641826530385,0.9839646149468235,0.5505102024535244,0.6308905361064869,0.8052743823045859,0.7127692380882892,0.7180824592055364,0.8052743823045859
/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/fastas/narrow/GRCh38/ENCSR175ABH_H3K27ac.fa,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/fastas/narrow/GRCh37/ENCSR954JMZ_H3K27ac.fa,minimizer,D,24,NA,10,10,0.9250681965712227,0.9504063430627898,0.9720567303022561,0.961170579187763,0.961231536682523,0.9720567303022561,0.6115344802695638,0.7294293532758062,0.7858573859246515,0.7571178539580441,0.7576433696002288,0.7858573859246515
/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/fastas/narrow/GRCh38/ENCSR175ABH_H3K27ac.fa,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/fastas/narrow/GRCh38/ENCSR175ABH_H3K27ac.fa,minimizer,D,24,NA,10,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/fastas/narrow/GRCh38/ENCSR175ABH_H3K27ac.fa,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/fastas/narrow/GRCh38/ENCSR864OOO_H3K27ac.fa,minimizer,D,24,NA,10,10,0.8957908603926303,0.9095424604994015,0.9835077970768532,0.9458023586741721,0.9465251287881273,0.9835077970768532,0.5534617726409611,0.6349585637338411,0.8050211494284988,0.7149510981993702,0.71998985658117,0.8050211494284988
/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/fastas/narrow/GRCh38/ENCSR175ABH_H3K27ac.fa,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/fastas/narrow/GRCh38/ENCSR954JMZ_H3K27ac.fa,minimizer,D,24,NA,10,10,0.9261539038616629,0.9518311436068113,0.9717657045308385,0.9617467763717572,0.9617984240688249,0.9717657045308385,0.6133062687642731,0.7317985656321507,0.7861523513734661,0.7584887363062454,0.7589754585028083,0.7861523513734661
/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/fastas/narrow/GRCh38/ENCSR864OOO_H3K27ac.fa,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/fastas/narrow/CHM13/ENCSR175ABH_H3K27ac.fa,minimizer,D,24,NA,10,10,0.8943083264758193,0.9829992502992002,0.9084475716697518,0.9449885088653168,0.945723410984476,0.9829992502992002,0.5532602166661696,0.8027474347869371,0.6360210794140151,0.7145378156333081,0.719384257100476,0.8027474347869371
/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/fastas/narrow/GRCh38/ENCSR864OOO_H3K27ac.fa,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/fastas/narrow/CHM13/ENCSR864OOO_H3K27ac.fa,minimizer,D,24,NA,10,10,0.9887164322118601,0.99709670489789,0.991580623759049,0.994334839272336,0.9943386643284695,0.99709670489789,0.5781292828052268,0.7345075751429867,0.7261755481165775,0.7303296796483328,0.7303415616297821,0.7345075751429867
/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/fastas/narrow/GRCh38/ENCSR864OOO_H3K27ac.fa,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/fastas/narrow/CHM13/ENCSR954JMZ_H3K27ac.fa,minimizer,D,24,NA,10,10,0.9067749300253718,0.9816135481161146,0.9225455890045691,0.9516213789746665,0.9520795685603418,0.9816135481161146,0.5492129404501074,0.776047160378311,0.6481511256271297,0.7092219966547427,0.7120991430027204,0.776047160378311
/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/fastas/narrow/GRCh38/ENCSR864OOO_H3K27ac.fa,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/fastas/narrow/GRCh37/ENCSR175ABH_H3K27ac.fa,minimizer,D,24,NA,10,10,0.8954256058253386,0.9831003784588134,0.909515436747868,0.9455923910866467,0.9463079076033407,0.9831003784588134,0.5534665237472285,0.8035887983444625,0.635859862397766,0.7148215600691519,0.7197243303711143,0.8035887983444625
/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/fastas/narrow/GRCh38/ENCSR864OOO_H3K27ac.fa,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/fastas/narrow/GRCh37/ENCSR864OOO_H3K27ac.fa,minimizer,D,24,NA,10,10,0.9941752581608794,0.9952135233746996,0.998947285168317,0.9970786565451852,0.9970804042715082,0.998947285168317,0.5866431766622213,0.7348748156512508,0.7398459991596834,0.7373562180132394,0.7373604074054672,0.7398459991596834
/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/fastas/narrow/GRCh38/ENCSR864OOO_H3K27ac.fa,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/fastas/narrow/GRCh37/ENCSR954JMZ_H3K27ac.fa,minimizer,D,24,NA,10,10,0.9097306310035475,0.9800488563701445,0.9269902847213021,0.9531504437429312,0.9535195705457233,0.9800488563701445,0.5482550840797846,0.7680122218077956,0.6526295427834794,0.7079741980966155,0.7103208822956375,0.7680122218077956
/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/fastas/narrow/GRCh38/ENCSR864OOO_H3K27ac.fa,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/fastas/narrow/GRCh38/ENCSR175ABH_H3K27ac.fa,minimizer,D,24,NA,10,10,0.8957908603926303,0.9835077970768532,0.9095424604994015,0.9458023586741721,0.9465251287881273,0.9835077970768532,0.5534617726409611,0.8050211494284988,0.6349585637338411,0.7149510981993702,0.71998985658117,0.8050211494284988
/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/fastas/narrow/GRCh38/ENCSR864OOO_H3K27ac.fa,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/fastas/narrow/GRCh38/ENCSR864OOO_H3K27ac.fa,minimizer,D,24,NA,10,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/fastas/narrow/GRCh38/ENCSR864OOO_H3K27ac.fa,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/fastas/narrow/GRCh38/ENCSR954JMZ_H3K27ac.fa,minimizer,D,24,NA,10,10,0.9098906875705428,0.98104789813568,0.9262688087149269,0.9532649515734958,0.9536583534253035,0.98104789813568,0.5483627062644522,0.7692996979778881,0.6518517269418823,0.7081449969199491,0.7105757124598853,0.7692996979778881
/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/fastas/narrow/GRCh38/ENCSR954JMZ_H3K27ac.fa,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/fastas/narrow/CHM13/ENCSR175ABH_H3K27ac.fa,minimizer,D,24,NA,10,10,0.9248176085074812,0.971372600840037,0.9507924028414508,0.9610274133483645,0.9610825018407438,0.971372600840037,0.612333510020413,0.7834540806032396,0.7325763119529412,0.7575882133143331,0.7580151962780903,0.7834540806032396
/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/fastas/narrow/GRCh38/ENCSR954JMZ_H3K27ac.fa,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/fastas/narrow/CHM13/ENCSR864OOO_H3K27ac.fa,minimizer,D,24,NA,10,10,0.9112192976703456,0.9294788327186965,0.9790016560267785,0.953918925524303,0.9542402443727375,0.9790016560267785,0.552538409603636,0.6584591383756301,0.7682824505318717,0.7112542445612074,0.7133707944537508,0.7682824505318717
/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/fastas/narrow/GRCh38/ENCSR954JMZ_H3K27ac.fa,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/fastas/narrow/CHM13/ENCSR954JMZ_H3K27ac.fa,minimizer,D,24,NA,10,10,0.9905381754539488,0.9975537377262487,0.9929714570808376,0.9952599602447939,0.9952625974035432,0.9975537377262487,0.6402247551773961,0.7841852886206159,0.7729539085747656,0.7785493458260277,0.7785695985976908,0.7841852886206159
/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/fastas/narrow/GRCh38/ENCSR954JMZ_H3K27ac.fa,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/fastas/narrow/GRCh37/ENCSR175ABH_H3K27ac.fa,minimizer,D,24,NA,10,10,0.9255260098263511,0.9712342397490337,0.9516765489291942,0.9614056633316812,0.961455394339114,0.9712342397490337,0.6127293225376652,0.7843827119577277,0.7324909985455152,0.7579929260380701,0.7584368552516214,0.7843827119577277
/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/fastas/narrow/GRCh38/ENCSR954JMZ_H3K27ac.fa,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/fastas/narrow/GRCh37/ENCSR864OOO_H3K27ac.fa,minimizer,D,24,NA,10,10,0.9074676391988212,0.9232910196865444,0.9815627879228864,0.9519811486304175,0.9524269038047154,0.9815627879228864,0.5456655527830925,0.6478724741390424,0.76977576774825,0.7061986485284006,0.7088241209436461,0.76977576774825
/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/fastas/narrow/GRCh38/ENCSR954JMZ_H3K27ac.fa,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/fastas/narrow/GRCh37/ENCSR954JMZ_H3K27ac.fa,minimizer,D,24,NA,10,10,0.9970708385265334,0.9976332833743438,0.9994281046652739,0.9985302907542738,0.9985306940198089,0.9994281046652739,0.6612296508069734,0.7929671778846793,0.7952442745998012,0.7941049100454884,0.7941057262422402,0.7952442745998012
/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/fastas/narrow/GRCh38/ENCSR954JMZ_H3K27ac.fa,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/fastas/narrow/GRCh38/ENCSR175ABH_H3K27ac.fa,minimizer,D,24,NA,10,10,0.9261539038616629,0.9717657045308385,0.9518311436068113,0.9617467763717572,0.9617984240688249,0.9717657045308385,0.6133062687642731,0.7861523513734661,0.7317985656321507,0.7584887363062454,0.7589754585028083,0.7861523513734661
/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/fastas/narrow/GRCh38/ENCSR954JMZ_H3K27ac.fa,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/fastas/narrow/GRCh38/ENCSR864OOO_H3K27ac.fa,minimizer,D,24,NA,10,10,0.9098906875705428,0.9262688087149269,0.98104789813568,0.9532649515734958,0.9536583534253035,0.98104789813568,0.5483627062644522,0.6518517269418823,0.7692996979778881,0.7081449969199491,0.7105757124598853,0.7692996979778881
/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/fastas/narrow/GRCh38/ENCSR954JMZ_H3K27ac.fa,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/fastas/narrow/GRCh38/ENCSR954JMZ_H3K27ac.fa,minimizer,D,24,NA,10,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
