num_files,rep,tool,similarity,subB,num_pairs,num_intervals_per_file,precision,threads,corpus_seed,wall_time,cpu_time,max_rss_mb,sort_time,sketch_creation_time,comparison_time,pair_time,write_time,bedtools_serial_ms,bedtools_parallel_eff,mae_vs_bedtools,max_err_vs_bedtools,hostname,cpu_model,git_sha,slurm_job_id
4,8,hammock,inclusion-exclusion,0.001,16,10000,18,16,20260810,0.06620454788208008,0.8801789999999761,10.15234375,0.11020851135253906,0.057014,0.001733,0.001711,2.1e-05,,,0.0010149721326525377,0.0031174993167101123,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,9,bedtools,exact,,16,10000,18,16,20260810,0.15854144096374512,0.39098400000002176,19.00390625,0.10974264144897461,,,,,10.98322868347168,0.06927670529993037,0.0,0.0,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,9,hammock,register-equality,1.0,16,10000,18,16,20260810,0.468658447265625,6.828708000000034,10.11328125,0.10974264144897461,0.460675,0.000294,0.00027,2.4e-05,,,0.1635285217895508,0.1651005407714844,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,9,hammock,register-equality,0.1,16,10000,18,16,20260810,0.1771702766418457,2.57948199999995,10.13671875,0.10974264144897461,0.168644,0.000343,0.000319,2.3e-05,,,0.16432793928527833,0.16557183471679687,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,9,hammock,register-equality,0.01,16,10000,18,16,20260810,0.08923768997192383,1.22307600000003,10.13671875,0.10974264144897461,0.080951,0.000435,0.000412,2.3e-05,,,0.14348493951181998,0.14460510566260354,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,9,hammock,register-equality,0.001,16,10000,18,16,20260810,0.06557703018188477,0.8664309999999782,10.14453125,0.10974264144897461,0.057099,0.000831,0.000809,2.1e-05,,,0.02484544322080207,0.026471304297196754,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,9,hammock,inclusion-exclusion,1.0,16,10000,18,16,20260810,0.46941447257995605,6.836823000000006,10.16015625,0.10974264144897461,0.460814,0.00096,0.000935,2.5e-05,,,0.001131350290543347,0.0031957650877790372,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,9,hammock,inclusion-exclusion,0.1,16,10000,18,16,20260810,0.17676043510437012,2.588664000000029,10.16015625,0.10974264144897461,0.168592,0.000954,0.000929,2.4e-05,,,0.00154719762918421,0.0031483551350859895,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,9,hammock,inclusion-exclusion,0.01,16,10000,18,16,20260810,0.08892178535461426,1.2273309999999906,10.10546875,0.10974264144897461,0.080535,0.001122,0.0011,2.2e-05,,,0.0015206342111456859,0.003094665501981564,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,9,hammock,inclusion-exclusion,0.001,16,10000,18,16,20260810,0.06762456893920898,0.8762689999999616,10.11328125,0.10974264144897461,0.056965,0.001748,0.001726,2.1e-05,,,0.0010046675807433873,0.0021891781019809514,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,10,bedtools,exact,,16,10000,18,16,20260810,0.16491985321044922,0.3984709999999865,19.01953125,0.11030411720275879,,,,,10.962724685668945,0.06647304416212246,0.0,0.0,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,10,hammock,register-equality,1.0,16,10000,18,16,20260810,0.46586132049560547,6.808683999999969,10.11328125,0.11030411720275879,0.457312,0.000331,0.000304,2.7e-05,,,0.16423622761535644,0.16548548046875,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,10,hammock,register-equality,0.1,16,10000,18,16,20260810,0.17725849151611328,2.5741680000000056,10.11328125,0.11030411720275879,0.168512,0.000327,0.000305,2.1e-05,,,0.16403333340454102,0.16603531372070313,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,10,hammock,register-equality,0.01,16,10000,18,16,20260810,0.08934330940246582,1.2209560000000312,10.15234375,0.11030411720275879,0.080686,0.000421,0.000398,2.2e-05,,,0.14329134327686416,0.14456578967836536,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,10,hammock,register-equality,0.001,16,10000,18,16,20260810,0.06577587127685547,0.8613719999999789,10.13671875,0.11030411720275879,0.056848,0.000861,0.00084,2.1e-05,,,0.024501681884706437,0.026688618359131375,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,10,hammock,inclusion-exclusion,1.0,16,10000,18,16,20260810,0.4667181968688965,6.8221649999999965,10.12109375,0.11030411720275879,0.457446,0.001056,0.001016,3.9e-05,,,0.001259065613030898,0.004285947007124341,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,10,hammock,inclusion-exclusion,0.1,16,10000,18,16,20260810,0.17746472358703613,2.5798620000000287,10.10546875,0.11030411720275879,0.168198,0.000949,0.000928,2.1e-05,,,0.0012173276187779506,0.0022976623550717556,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,10,hammock,inclusion-exclusion,0.01,16,10000,18,16,20260810,0.08986926078796387,1.2284639999999722,10.14453125,0.11030411720275879,0.080549,0.001032,0.001009,2.2e-05,,,0.0010207461318281694,0.0037556936345866793,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,10,hammock,inclusion-exclusion,0.001,16,10000,18,16,20260810,0.06684422492980957,0.8770390000000088,10.12890625,0.11030411720275879,0.056933,0.00166,0.001638,2.2e-05,,,0.0008733433318389933,0.0020229229921754216,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,11,bedtools,exact,,16,10000,18,16,20260810,0.16456913948059082,0.4025449999999946,18.99609375,0.11216235160827637,,,,,10.974884033203125,0.06668859099489607,0.0,0.0,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,11,hammock,register-equality,1.0,16,10000,18,16,20260810,0.46599459648132324,6.815406000000035,10.11328125,0.11216235160827637,0.456763,0.000365,0.000336,2.8e-05,,,0.16413966508483888,0.16606853173828123,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,11,hammock,register-equality,0.1,16,10000,18,16,20260810,0.17805862426757812,2.5839840000000436,10.13671875,0.11216235160827637,0.168903,0.000304,0.000284,1.9e-05,,,0.1640686163482666,0.1663341735839844,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,11,hammock,register-equality,0.01,16,10000,18,16,20260810,0.08993935585021973,1.221540999999979,10.10546875,0.11216235160827637,0.080751,0.000428,0.000405,2.2e-05,,,0.1434194894601342,0.1449351636951965,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,11,hammock,register-equality,0.001,16,10000,18,16,20260810,0.06648874282836914,0.8657880000000251,10.14453125,0.11216235160827637,0.057175,0.000831,0.00081,2.1e-05,,,0.024443102187798202,0.02541516588348526,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,11,hammock,inclusion-exclusion,1.0,16,10000,18,16,20260810,0.4652736186981201,6.819780999999921,10.12890625,0.11216235160827637,0.456316,0.000955,0.000929,2.5e-05,,,0.0015871582349917838,0.004137889798405764,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,11,hammock,inclusion-exclusion,0.1,16,10000,18,16,20260810,0.1775219440460205,2.5915770000000595,10.12890625,0.11216235160827637,0.168705,0.000962,0.000936,2.6e-05,,,0.0018321386181524464,0.005164085760414744,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,11,hammock,inclusion-exclusion,0.01,16,10000,18,16,20260810,0.08931422233581543,1.2317910000000492,10.11328125,0.11216235160827637,0.080741,0.00114,0.001118,2.2e-05,,,0.0010025219975654262,0.003090376423951921,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,11,hammock,inclusion-exclusion,0.001,16,10000,18,16,20260810,0.06717038154602051,0.8798569999999692,10.12890625,0.11216235160827637,0.057301,0.001643,0.001617,2.5e-05,,,0.0007278839536905774,0.0017737765443990583,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,12,bedtools,exact,,16,10000,18,16,20260810,0.15933990478515625,0.39002799999990145,19.01171875,0.1250934600830078,,,,,10.965585708618164,0.06881882930332775,0.0,0.0,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,12,hammock,register-equality,1.0,16,10000,18,16,20260810,0.46807336807250977,6.845072000000098,10.10546875,0.1250934600830078,0.459499,0.000332,0.000303,2.8e-05,,,0.1646007685546875,0.16633703271484374,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,12,hammock,register-equality,0.1,16,10000,18,16,20260810,0.1768200397491455,2.577594999999974,10.10546875,0.1250934600830078,0.16848,0.000333,0.000311,2.1e-05,,,0.16433421658325195,0.1667485185546875,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,12,hammock,register-equality,0.01,16,10000,18,16,20260810,0.08931827545166016,1.2185329999999652,10.11328125,0.1250934600830078,0.080458,0.000436,0.000413,2.3e-05,,,0.14337973692862405,0.14456108949571456,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,12,hammock,register-equality,0.001,16,10000,18,16,20260810,0.06645607948303223,0.8670759999999671,10.12890625,0.1250934600830078,0.057151,0.000916,0.000894,2.1e-05,,,0.024551520526560993,0.025372965558295782,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,12,hammock,inclusion-exclusion,1.0,16,10000,18,16,20260810,0.4692716598510742,6.857122000000006,10.12109375,0.1250934600830078,0.460135,0.001066,0.001038,2.7e-05,,,0.001350131411555243,0.0027851498497605265,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,12,hammock,inclusion-exclusion,0.1,16,10000,18,16,20260810,0.17655348777770996,2.5796050000000577,10.11328125,0.1250934600830078,0.16807,0.000953,0.000933,1.9e-05,,,0.0016903155121271683,0.0041636516649147665,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,12,hammock,inclusion-exclusion,0.01,16,10000,18,16,20260810,0.09029793739318848,1.2314539999999816,10.12890625,0.1250934600830078,0.080784,0.001118,0.001094,2.4e-05,,,0.0017015915408470587,0.004472315255151876,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,12,hammock,inclusion-exclusion,0.001,16,10000,18,16,20260810,0.06572413444519043,0.8729040000000534,10.12890625,0.1250934600830078,0.056644,0.001664,0.001642,2.1e-05,,,0.0007068346796141357,0.0018680330820161073,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,13,bedtools,exact,,16,10000,18,16,20260810,0.16511130332946777,0.3928459999999543,19.01171875,0.10999727249145508,,,,,10.83827018737793,0.06564220600785241,0.0,0.0,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,13,hammock,register-equality,1.0,16,10000,18,16,20260810,0.4685516357421875,6.844375000000078,10.12109375,0.10999727249145508,0.460439,0.000335,0.000307,2.7e-05,,,0.1637561365509033,0.16484615087890625,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,13,hammock,register-equality,0.1,16,10000,18,16,20260810,0.1773068904876709,2.58157799999991,10.10546875,0.10999727249145508,0.168864,0.000315,0.000295,1.9e-05,,,0.16434240783691403,0.16575395654296876,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,13,hammock,register-equality,0.01,16,10000,18,16,20260810,0.0888679027557373,1.2185380000000947,10.16015625,0.10999727249145508,0.080547,0.000389,0.00037,1.9e-05,,,0.14310259800372005,0.14468504464285714,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,13,hammock,register-equality,0.001,16,10000,18,16,20260810,0.06607508659362793,0.8670410000000892,10.16015625,0.10999727249145508,0.057003,0.000929,0.000907,2.1e-05,,,0.024721665227398826,0.0258114272118435,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,13,hammock,inclusion-exclusion,1.0,16,10000,18,16,20260810,0.4698009490966797,6.856841999999965,10.15234375,0.10999727249145508,0.460745,0.001083,0.001045,3.7e-05,,,0.001254548572073755,0.003307921408572098,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,13,hammock,inclusion-exclusion,0.1,16,10000,18,16,20260810,0.17760825157165527,2.5861109999999314,10.15234375,0.10999727249145508,0.168382,0.000953,0.000928,2.5e-05,,,0.001239073062401892,0.0035270550745245127,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,13,hammock,inclusion-exclusion,0.01,16,10000,18,16,20260810,0.08922052383422852,1.2294470000000928,10.11328125,0.10999727249145508,0.080419,0.001131,0.00111,2.1e-05,,,0.0011709648673872098,0.002944045366979009,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,13,hammock,inclusion-exclusion,0.001,16,10000,18,16,20260810,0.06614446640014648,0.8773070000000054,10.12109375,0.10999727249145508,0.056927,0.001742,0.001719,2.2e-05,,,0.0009380628231217547,0.003523978138441297,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,14,bedtools,exact,,16,10000,18,16,20260810,0.16964101791381836,0.3936689999999867,19.00390625,0.11002826690673828,,,,,11.024236679077148,0.06498567866810208,0.0,0.0,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,14,hammock,register-equality,1.0,16,10000,18,16,20260810,0.4669482707977295,6.810130000000065,10.12109375,0.11002826690673828,0.458134,0.000325,0.000297,2.7e-05,,,0.16377462774658205,0.16512236425781252,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,14,hammock,register-equality,0.1,16,10000,18,16,20260810,0.17711591720581055,2.5764949999999303,10.10546875,0.11002826690673828,0.168361,0.000311,0.000291,2e-05,,,0.16424979597473147,0.16532194604492187,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,14,hammock,register-equality,0.01,16,10000,18,16,20260810,0.08907198905944824,1.2207280000000473,10.14453125,0.11002826690673828,0.080727,0.000393,0.000372,2e-05,,,0.14355625488033774,0.14509235059462644,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,14,hammock,register-equality,0.001,16,10000,18,16,20260810,0.0655364990234375,0.8646879999999584,10.11328125,0.11002826690673828,0.057056,0.00084,0.000818,2.1e-05,,,0.024938251306734334,0.026455002938309616,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,14,hammock,inclusion-exclusion,1.0,16,10000,18,16,20260810,0.4667093753814697,6.818069999999917,10.11328125,0.11002826690673828,0.457717,0.001074,0.001036,3.8e-05,,,0.0007168859764156441,0.0019804428259414947,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,14,hammock,inclusion-exclusion,0.1,16,10000,18,16,20260810,0.1778092384338379,2.5801440000001037,10.15234375,0.11002826690673828,0.168135,0.001033,0.00101,2.2e-05,,,0.0012006850137989784,0.003023850030984543,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,14,hammock,inclusion-exclusion,0.01,16,10000,18,16,20260810,0.09035778045654297,1.2284499999999827,10.11328125,0.11002826690673828,0.080682,0.001025,0.001004,2.1e-05,,,0.0010684559187397894,0.0025698968347437068,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,14,hammock,inclusion-exclusion,0.001,16,10000,18,16,20260810,0.06655335426330566,0.881264000000014,10.13671875,0.11002826690673828,0.057199,0.001736,0.001713,2.2e-05,,,0.0011619606840074142,0.0030843655163895617,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,15,bedtools,exact,,16,10000,18,16,20260810,0.16206908226013184,0.4014060000000086,19.01171875,0.10988235473632812,,,,,10.885238647460938,0.06716419008277837,0.0,0.0,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,15,hammock,register-equality,1.0,16,10000,18,16,20260810,0.46780991554260254,6.832314000000061,10.10546875,0.10988235473632812,0.459104,0.000321,0.000296,2.5e-05,,,0.16366710542297364,0.165433240234375,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,15,hammock,register-equality,0.1,16,10000,18,16,20260810,0.17628121376037598,2.5726299999999185,10.12890625,0.10988235473632812,0.168185,0.00034,0.000317,2.2e-05,,,0.16371502755737305,0.16529739404296875,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,15,hammock,register-equality,0.01,16,10000,18,16,20260810,0.0904698371887207,1.2190280000000193,10.12109375,0.10988235473632812,0.080899,0.000368,0.000349,1.9e-05,,,0.14328222742709582,0.1444998546370309,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,15,hammock,register-equality,0.001,16,10000,18,16,20260810,0.06567263603210449,0.8647359999999633,10.11328125,0.10988235473632812,0.057053,0.000834,0.000813,2e-05,,,0.024849118313240815,0.026241198419715672,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,15,hammock,inclusion-exclusion,1.0,16,10000,18,16,20260810,0.4683096408843994,6.843077000000022,10.11328125,0.10988235473632812,0.459447,0.000963,0.000934,2.8e-05,,,0.001347484689659696,0.00425834311056765,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,15,hammock,inclusion-exclusion,0.1,16,10000,18,16,20260810,0.17668676376342773,2.5808570000000426,10.13671875,0.10988235473632812,0.16788,0.001062,0.001028,3.3e-05,,,0.0011638539373610129,0.0031539012032742453,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,15,hammock,inclusion-exclusion,0.01,16,10000,18,16,20260810,0.08949112892150879,1.230926000000018,10.14453125,0.10988235473632812,0.080743,0.001142,0.00112,2.2e-05,,,0.0008933319642786116,0.0022770870919198577,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,15,hammock,inclusion-exclusion,0.001,16,10000,18,16,20260810,0.06779980659484863,0.8793239999999596,10.16015625,0.10988235473632812,0.057154,0.001749,0.001727,2.2e-05,,,0.0007331556835188874,0.0016673731281831305,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,16,bedtools,exact,,16,10000,18,16,20260810,0.16095376014709473,0.39870199999995926,18.99609375,0.11123943328857422,,,,,10.959386825561523,0.06809028142955965,0.0,0.0,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,16,hammock,register-equality,1.0,16,10000,18,16,20260810,0.46872615814208984,6.844474000000043,10.11328125,0.11123943328857422,0.460826,0.000333,0.000305,2.8e-05,,,0.1642966747436524,0.16566511547851565,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,16,hammock,register-equality,0.1,16,10000,18,16,20260810,0.17699360847473145,2.5829110000000437,10.12890625,0.11123943328857422,0.168798,0.000345,0.000323,2.1e-05,,,0.1641159534606934,0.16640237866210938,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,16,hammock,register-equality,0.01,16,10000,18,16,20260810,0.08886241912841797,1.2205369999999487,10.11328125,0.11123943328857422,0.080702,0.00037,0.000351,1.9e-05,,,0.14366399684604778,0.1450342080877838,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,16,hammock,register-equality,0.001,16,10000,18,16,20260810,0.0654454231262207,0.8666339999999977,10.12109375,0.11123943328857422,0.057034,0.000929,0.000907,2.2e-05,,,0.024999103809080558,0.025844186387717114,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,16,hammock,inclusion-exclusion,1.0,16,10000,18,16,20260810,0.46912074089050293,6.852754000000068,10.16015625,0.11123943328857422,0.460716,0.00098,0.000955,2.5e-05,,,0.0012930554825890742,0.002765644215815072,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,16,hammock,inclusion-exclusion,0.1,16,10000,18,16,20260810,0.17847180366516113,2.596912999999928,10.12890625,0.11123943328857422,0.169227,0.001089,0.001067,2.2e-05,,,0.0012783225325869937,0.003443770701563792,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,16,hammock,inclusion-exclusion,0.01,16,10000,18,16,20260810,0.08932280540466309,1.2304909999999598,10.15234375,0.11123943328857422,0.080648,0.001002,0.000981,2e-05,,,0.0015879327714906667,0.004505675985466834,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,16,hammock,inclusion-exclusion,0.001,16,10000,18,16,20260810,0.06624531745910645,0.8781220000000491,10.14453125,0.11123943328857422,0.056985,0.001742,0.001721,2.1e-05,,,0.0008181945745346217,0.0022027203260722023,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,17,bedtools,exact,,16,10000,18,16,20260810,0.16698408126831055,0.39686900000000946,19.015625,0.10970449447631836,,,,,10.999679565429688,0.06587262379672808,0.0,0.0,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,17,hammock,register-equality,1.0,16,10000,18,16,20260810,0.4694046974182129,6.857773999999962,10.13671875,0.10970449447631836,0.461036,0.000336,0.000309,2.6e-05,,,0.16411512599182132,0.16601247729492186,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,17,hammock,register-equality,0.1,16,10000,18,16,20260810,0.17636752128601074,2.578277999999999,10.12890625,0.10970449447631836,0.168544,0.000329,0.000308,2.1e-05,,,0.16425746188354495,0.16568842895507813,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,17,hammock,register-equality,0.01,16,10000,18,16,20260810,0.08913779258728027,1.2226520000000303,10.12109375,0.10970449447631836,0.080933,0.000416,0.000395,2e-05,,,0.14370229647616695,0.14511583761337735,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,17,hammock,register-equality,0.001,16,10000,18,16,20260810,0.06569576263427734,0.865052999999957,10.13671875,0.10970449447631836,0.057112,0.000838,0.000816,2.2e-05,,,0.02512996510258584,0.025885647426074132,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,17,hammock,inclusion-exclusion,1.0,16,10000,18,16,20260810,0.46924352645874023,6.860961000000026,10.11328125,0.10970449447631836,0.460801,0.000974,0.000948,2.5e-05,,,0.0014150844928769888,0.0039157646856798345,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,17,hammock,inclusion-exclusion,0.1,16,10000,18,16,20260810,0.17702364921569824,2.5887009999999844,10.11328125,0.10970449447631836,0.168602,0.000969,0.000948,2.1e-05,,,0.0014497835865792388,0.0031336799906493684,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,17,hammock,inclusion-exclusion,0.01,16,10000,18,16,20260810,0.08928203582763672,1.230159000000036,10.14453125,0.10970449447631836,0.080715,0.001064,0.001042,2.2e-05,,,0.0011986028424836436,0.0038484121653082487,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,17,hammock,inclusion-exclusion,0.001,16,10000,18,16,20260810,0.06638956069946289,0.8800560000000246,10.10546875,0.10970449447631836,0.056964,0.001738,0.001715,2.2e-05,,,0.0010568456554579022,0.0024482493723000515,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,18,bedtools,exact,,16,10000,18,16,20260810,0.16004467010498047,0.3945280000000011,19.0078125,0.10918259620666504,,,,,11.023283004760742,0.06887628933553412,0.0,0.0,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,18,hammock,register-equality,1.0,16,10000,18,16,20260810,0.4694371223449707,6.86454400000002,10.12109375,0.10918259620666504,0.461099,0.000333,0.000305,2.7e-05,,,0.1637847017364502,0.16536412524414063,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,18,hammock,register-equality,0.1,16,10000,18,16,20260810,0.17674827575683594,2.5819179999999697,10.13671875,0.10918259620666504,0.168737,0.00031,0.00029,1.9e-05,,,0.1638423990325928,0.16557015087890625,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,18,hammock,register-equality,0.01,16,10000,18,16,20260810,0.0887141227722168,1.2207690000000575,10.15234375,0.10918259620666504,0.080804,0.000412,0.000391,2.1e-05,,,0.1439024424677387,0.1454950313186353,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,18,hammock,register-equality,0.001,16,10000,18,16,20260810,0.06540346145629883,0.8667559999999259,10.14453125,0.10918259620666504,0.057217,0.000842,0.000822,2e-05,,,0.024896507500322674,0.02543491990114026,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
4,18,hammock,inclusion-exclusion,1.0,16,10000,18,16,20260810,0.46927881240844727,6.866607000000037,10.12109375,0.10918259620666504,0.460897,0.00095,0.000926,2.4e-05,,,0.0010495094448563615,0.0030823690463721437,c573,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,ec2d14a-dirty,30328362
