num_files,num_pairs,tool,similarity,subB,n_reps,num_intervals_per_file,precision,threads,mean_wall_time,median_wall_time,sd_wall_time,mean_cpu_time,median_cpu_time,sd_cpu_time,mean_max_rss_mb,median_max_rss_mb,sd_max_rss_mb,mean_sketch_creation_time,median_sketch_creation_time,sd_sketch_creation_time,mean_comparison_time,median_comparison_time,sd_comparison_time,mean_pair_time,median_pair_time,sd_pair_time,mean_write_time,median_write_time,sd_write_time,mean_mae_vs_bedtools,median_mae_vs_bedtools,sd_mae_vs_bedtools,mean_max_err_vs_bedtools,median_max_err_vs_bedtools,sd_max_err_vs_bedtools
128,16384,hammock,inclusion-exclusion,0.001,3,10000,18,16,2.791925589243571,2.7915825843811035,0.0018921870192574297,43.65237599999934,43.657273999999234,0.009412035220192468,73.27604166666667,73.28125,0.009021097956087902,1.857013,1.85649,0.0009486142524757422,0.9209436666666667,0.919987,0.0020215697695932728,0.9132106666666666,0.912263,0.0020024126281396847,0.007732666666666666,0.007723,1.9399312702601746e-05,0.0008614050347543154,0.0008611000504569519,3.4136409088501246e-06,0.004613209271935315,0.00459489321578066,0.00010921063013950066
128,16384,hammock,inclusion-exclusion,0.01,3,10000,18,16,3.351701815923055,3.3528292179107666,0.02783414038016204,52.04493833333407,52.016311000001224,0.23764374085919454,73.265625,73.265625,0.0,2.6057683333333332,2.610488,0.011947415717774685,0.7316273333333334,0.72813,0.016549513749150865,0.7239036666666666,0.720428,0.016552481576287362,0.007723,0.007728,1.9974984355438075e-05,0.001188881594742865,0.0011896251262339505,5.0066059096748335e-06,0.005946370059137937,0.005947643049213636,0.00020490479915988521
128,16384,hammock,inclusion-exclusion,0.1,3,10000,18,16,6.073627312978108,6.07081937789917,0.033876073271871567,94.17315166666593,94.17017299999878,0.37238793479628873,73.27864583333333,73.28125,0.019661027175184243,5.406836666666667,5.402311,0.010621099582121117,0.6520866666666667,0.653255,0.0236661389401257,0.6443496666666666,0.645521,0.023667748780425515,0.007737,0.007737,2.9999999999999645e-06,0.0012054716698722298,0.0012021625619464621,1.8972331871791923e-05,0.0062223312814541215,0.006027566868799225,0.0004294665222993387
128,16384,hammock,inclusion-exclusion,1.0,3,10000,18,16,15.36593763033549,15.371763944625854,0.01796348826521694,229.8395623333336,229.9108319999999,0.19505240298576557,73.24348958333333,73.25,0.014788823817188212,14.732336,14.737206,0.013144967668274728,0.6194603333333334,0.620978,0.005595066249235436,0.611727,0.613246,0.005586590283885124,0.007732333333333333,0.007731,9.073771725877347e-06,0.0011994366204597416,0.0011964830327314967,1.8760115007212846e-05,0.006115577958307014,0.006090410712542363,0.00047780120704565794
128,16384,hammock,register-equality,0.001,3,10000,18,16,2.6361494859059653,2.6372363567352295,0.010887616438491985,41.16410366666749,41.2014560000012,0.06899643321395656,73.27604166666667,73.28125,0.009021097956087902,1.8543786666666666,1.856403,0.00641855858688961,0.7680356666666667,0.767076,0.004954700831870018,0.7605416666666667,0.759578,0.004965140514963606,0.007493,0.007497,1.0583005244258456e-05,0.024770557022665035,0.024766503594710238,2.432729301502619e-05,0.027672909822427896,0.027739298511030172,0.00023972086803256262
128,16384,hammock,register-equality,0.01,3,10000,18,16,2.9419477780659995,2.94754958152771,0.010696030025991394,45.63517433333262,45.64617599999849,0.025039987905514635,73.27604166666667,73.2734375,0.004510548978043951,2.605137,2.608966,0.010130581770066536,0.32305333333333336,0.322658,0.0012671291699480895,0.3155866666666667,0.31519,0.0012722552154867894,0.0074663333333333335,0.007468,5.686240703077598e-06,0.14349191450372029,0.14349695275798222,2.5691301094897572e-05,0.14674739583126215,0.14672198722860794,8.365649675722356e-05
128,16384,hammock,register-equality,0.1,3,10000,18,16,5.677240928014119,5.679101943969727,0.004606629638179055,87.95505133333391,88.02312900000157,0.1341080616004467,73.265625,73.265625,0.0078125,5.403924333333333,5.401781,0.008730599597584083,0.259401,0.264651,0.012877351396929424,0.2518533333333333,0.25708,0.01286835845527057,0.007547333333333333,0.007538,2.0647840887931196e-05,0.16416716082801822,0.16416676369408956,2.525054532502764e-05,0.16794537158203124,0.1675722468261719,0.0006807950259335387
128,16384,hammock,register-equality,1.0,3,10000,18,16,14.972991387049357,14.977964639663696,0.01202913697919996,223.7597140000003,223.7916420000006,0.09780779627424727,73.20052083333333,73.203125,0.004510548978043951,14.715517666666667,14.720534,0.012972534537757787,0.243982,0.245087,0.004493579753381488,0.236431,0.237517,0.004502327842350004,0.007550333333333333,0.007553,2.1126602503321262e-05,0.16394732811026683,0.16394313561686386,1.89419815267643e-05,0.16748890092773439,0.1674541315917969,8.263356264522431e-05
256,65536,bedtools,exact,,3,10000,18,16,159.40531118710837,159.38071465492249,0.24283246484838128,1027.3775886666665,1026.9806210000004,1.8137504778218974,19.463541666666668,19.4609375,0.004510548978043951,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
256,65536,hammock,inclusion-exclusion,0.001,3,10000,18,16,7.349961598714192,7.347144842147827,0.005980933207295112,116.17134566666664,116.1573950000004,0.05282417629674128,137.33072916666666,137.3203125,0.018042195912175804,3.618069333333333,3.616154,0.007005213225401122,3.712708,3.71226,0.0011212635729390367,3.6819633333333335,3.681543,0.0009945151247382628,0.030744,0.030716,0.00012831211945876466,0.0008614117020970995,0.0008619714202852494,1.1527109138120326e-06,0.004854547054270335,0.004730419848805678,0.0002593727920847081
256,65536,hammock,inclusion-exclusion,0.01,3,10000,18,16,7.986227671305339,7.983702898025513,0.008699374015893782,125.14113733333382,125.14219099999923,0.10661740496856129,137.30729166666666,137.3046875,0.011933790872280834,5.130587,5.130757,0.007797390012048819,2.835882,2.838266,0.006602123370552975,2.805150333333333,2.807552,0.006590315950948906,0.030731,0.030723,2.3065125189341045e-05,0.0011936864179870974,0.0011919748709467686,1.1590776701523189e-05,0.006587174622248111,0.006633028554861475,0.0004822462529986108
256,65536,hammock,inclusion-exclusion,0.1,3,10000,18,16,13.229464292526245,13.22946810722351,0.005917550055467655,206.30657466666693,206.28855400000134,0.035124498705700925,137.30989583333334,137.3125,0.011933790872280834,10.749119666666667,10.750681,0.004489463479451711,2.4617083333333336,2.464405,0.006004750813592065,2.43111,2.433804,0.00603150652822328,0.030597666666666665,0.030601,3.013856886670904e-05,0.0012025664770253894,0.0011975632288440039,1.697281422539614e-05,0.006648608117967918,0.006714671221530744,0.0005907864711219658
256,65536,hammock,inclusion-exclusion,1.0,3,10000,18,16,31.896448691685993,31.864484548568726,0.069402511249079,478.8123109999988,478.43334399999867,0.9346275339977278,137.25520833333334,137.25,0.023867581744561668,29.390764,29.390294,0.002807660770106671,2.4875083333333334,2.452847,0.06872150160126966,2.456836666666667,2.422179,0.06861353433786464,0.030671,0.030667,0.00011905040949110524,0.0011974786129133864,0.0011991459751241086,8.455757882003302e-06,0.006496132215278945,0.006456350053266086,9.584809907545462e-05
256,65536,hammock,register-equality,0.001,3,10000,18,16,6.806538740793864,6.80805230140686,0.020201457143639683,107.06744733333456,106.99304500000198,0.19429861944007606,137.3203125,137.3203125,0.0078125,3.6311293333333334,3.632587,0.00785954199259291,3.1563703333333333,3.150623,0.02513965083952713,3.1266410000000002,3.120844,0.025221206929883482,0.029729,0.029778,8.573797291748816e-05,0.02477295422057891,0.024774390234065143,8.04825955417827e-06,0.027915363374790166,0.02791973345075857,4.091418601737087e-05
256,65536,hammock,register-equality,0.01,3,10000,18,16,6.464006185531616,6.454082012176514,0.021872232114067337,100.94999966666607,100.8840679999987,0.11646289122496294,137.3203125,137.328125,0.013531646934131853,5.158592,5.147531,0.02651994458893143,1.287307,1.288389,0.004731710789978645,1.2575863333333333,1.258605,0.004729996863987749,0.02972,0.029698,5.5380501984001873e-05,0.1434937162011209,0.14349426894043402,6.116877220246338e-06,0.14677998398809147,0.1467771539369106,5.9462316621039765e-05
256,65536,hammock,register-equality,0.1,3,10000,18,16,11.769000768661499,11.774083137512207,0.015443777405299666,182.7885909999999,182.68333499999926,0.20426240764567444,137.3125,137.3125,0.015625,10.765054000000001,10.76021,0.027313080620831074,0.9836616666666667,0.988324,0.020702070774039325,0.9537043333333334,0.958377,0.020714115605869644,0.029957,0.029952,1.4177446878757565e-05,0.1641666586192654,0.16415503819510177,2.3046096526204333e-05,0.1681711280924479,0.16797791845703125,0.0004927038465059294
256,65536,hammock,register-equality,1.0,3,10000,18,16,30.379539410273235,30.38286304473877,0.007749932433199569,454.5865626666661,454.55928599999925,0.18013558451462533,137.25520833333334,137.2421875,0.02255274489021976,29.391669333333333,29.392528,0.005938741056261384,0.966691,0.962691,0.013233441880327285,0.936745,0.932721,0.013139558325910334,0.029946,0.02997,0.00010507616285342802,0.16395162745146272,0.16394483636170465,1.4017224610075374e-05,0.16748890092773439,0.1674541315917969,8.263356264522431e-05
512,262144,bedtools,exact,,3,10000,18,16,636.7992146015167,637.4640176296234,1.310188657616738,4078.1378613333354,4078.325029000003,6.428631323752137,19.951822916666668,19.953125,0.0022552744890219755,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
512,262144,hammock,inclusion-exclusion,0.001,3,10000,18,16,22.034427563349407,22.061972618103027,0.08890217263194322,347.7963933333346,348.1009529999983,0.8545216316310156,266.37109375,266.37109375,0.0078125,7.324323,7.320772,0.05252859681164161,14.681437,14.698802,0.042181347880312976,14.559087666666667,14.576405,0.04222787172393782,0.122349,0.122391,7.711679453919736e-05,0.0008563361929622975,0.0008559225649977504,2.60276354926103e-06,0.004968267869485528,0.005021725283506723,0.00021613568872250476
512,262144,hammock,inclusion-exclusion,0.01,3,10000,18,16,21.33046356836955,21.32596230506897,0.04777138617348289,334.47654000000057,334.41620299999977,0.22041972645021732,266.3919270833333,266.39453125,0.004510548978043951,10.355214666666667,10.362126,0.06378743553658019,10.946420999999999,10.935775,0.01869721217187198,10.824073,10.813384,0.018657835914167926,0.12234766666666666,0.122391,7.592320681671654e-05,0.0011970220179954494,0.001192689601503938,8.32525464385815e-06,0.007125635554300902,0.007044856136077929,0.0005375681139469106
512,262144,hammock,inclusion-exclusion,0.1,3,10000,18,16,31.444562594095867,31.40883731842041,0.06355966226870916,490.44217466666504,490.3842789999985,0.7260168865354364,266.3684895833333,266.36328125,0.01626301562082916,21.563628666666666,21.576427,0.04321503363799739,9.8505,9.864174,0.04701771699051319,9.728308666666667,9.742141,0.04682570491015904,0.12219100000000001,0.122036,0.00027193933146935507,0.0012037294974876075,0.0012036330371834748,1.0930705131401231e-05,0.006887078097185681,0.0067355411087202804,0.00027418640357312364
512,262144,hammock,inclusion-exclusion,1.0,3,10000,18,16,68.64781943957011,68.60371494293213,0.09296650066787304,1033.9104289999993,1033.7168840000013,0.6320314230091235,266.3763020833333,266.37890625,0.011933790872280834,58.81951933333333,58.780257,0.07873955482686969,9.800601333333333,9.80783,0.019826284582173944,9.678427000000001,9.685623,0.019759474006156904,0.12217366666666667,0.122206,6.666583332812315e-05,0.0011970217753072224,0.0011960960960582215,4.201276217849598e-06,0.006988241225974703,0.006984217615942395,0.00025253281620816223
512,262144,hammock,register-equality,0.001,3,10000,18,16,19.7478822072347,19.708893299102783,0.11644272860543228,310.73223233333556,310.2838510000006,1.4215107906628404,266.3658854166667,266.37109375,0.009021097956087902,7.292646666666666,7.286579,0.021071233099497225,12.425944666666666,12.404581,0.0973399685655043,12.307367000000001,12.28659,0.097106117196601,0.11857733333333334,0.11873,0.0005278269918575005,0.024769925662808834,0.024768789054955682,6.309481887125301e-06,0.02810863462314637,0.02810137951475633,0.00015846967711476896
512,262144,hammock,register-equality,0.01,3,10000,18,16,15.518046935399374,15.471573829650879,0.09994255689360125,242.18098666666538,241.68427699999938,1.1280377127186114,266.3841145833333,266.37890625,0.009021097956087902,10.330252333333334,10.312197,0.03560068237173795,5.159500666666667,5.136691,0.0659656384213277,5.041425333333334,5.018574,0.06586532669267912,0.11807466666666666,0.118116,0.00012235331353638564,0.1435035803481136,0.14350800288344978,1.0644026328247086e-05,0.1471687034160618,0.14715627888446217,9.843084356696531e-05
512,262144,hammock,register-equality,0.1,3,10000,18,16,25.41560427347819,25.412808179855347,0.013679171421275522,394.63366333333414,394.5204779999999,0.2443220967708996,266.36328125,266.36328125,0.0078125,21.554245333333334,21.540581,0.03928898400739368,3.8285853333333333,3.823615,0.026611924814513684,3.709363,3.704673,0.026409204834678353,0.119222,0.119196,0.0002938639140826872,0.1641650279045584,0.16416619981034,1.2883329844900566e-05,0.16828377197265623,0.1681236428222656,0.000392623887079849
512,262144,hammock,register-equality,1.0,3,10000,18,16,62.629827896753945,62.62860679626465,0.023828737898000878,937.9194776666665,937.8407590000024,0.250363189726173,266.30859375,266.30078125,0.020669932117692115,58.816290333333335,58.8251,0.03841768377106186,3.7839876666666665,3.77358,0.01834187270518832,3.6650173333333336,3.654554,0.018413034767070197,0.11897033333333333,0.118997,7.276216965796429e-05,0.163956254783049,0.16395879313792375,1.438963539741949e-05,0.16795040698242186,0.16804611254882812,0.00026731488538501833
